"listing_id","avg_sentiment","review_count","complaint_counts","top_complaint","top_complaint_n","example_snippet","complaint_snippets"
"30080887","0.569330177514793","169","{""noise"": 1, ""maintenance"": 1, ""comfort"": 1, ""wifi"": 1}","noise","1.0","Hallway noise can also be heard from the bedrooms.","{""noise"": ""Hallway noise can also be heard from the bedrooms."", ""maintenance"": ""The first morning, there was no hot water in the showers."", ""comfort"": ""The linens were very thin, with only one mattress cover under the fitted sheet on one bed."", ""wifi"": ""Es completo para cocinar , wifi funciona perfectamente y es muy silencioso.""}"
"30092570","0.3405893939393939","66","","","","",""
"30101453","0.86485","2","","","","",""
"30106520","0.30818421052631584","57","{""wifi"": 1, ""maintenance"": 1}","wifi","1.0","Todo en orden a excepción de algunas cosas como el hecho de que se prometio antes de tomar el apartamento que contaba con secadora lo cual al final resultó no siendo así, otra cosa es la hora en la que se da la opción de salida ya que está disponible hasta la madrugada del día en el que sales razón ","{""wifi"": ""Todo en orden a excepci\u00f3n de algunas cosas como el hecho de que se prometio antes de tomar el apartamento que contaba con secadora lo cual al final result\u00f3 no siendo as\u00ed, otra cosa es la hora en la que se da la opci\u00f3n de salida ya que est\u00e1 disponible hasta la madrugada del d\u00eda en el que sales raz\u00f3n "", ""maintenance"": ""De l\u2019eau de douche ,lavabo et toilettes marron tout le premi\u00e8re et deuxi\u00e8me jour et puis un salle de bain \u00e0 refaire si t\u00fa paies 150 euros la nuit.""}"
"30106610","0.21461054545454544","275","{""wifi"": 1}","wifi","1.0","El wifi va lentísimo (para trabajar Yeni que usar el internet del móvil) y el agua caliente no duraba muy poco.","{""wifi"": ""El wifi va lent\u00edsimo (para trabajar Yeni que usar el internet del m\u00f3vil) y el agua caliente no duraba muy poco.""}"
"30117434","0.20868173076923077","104","","","","",""
"30122399","0.4408666666666667","12","{""wifi"": 1}","wifi","1.0","La habitación es muy cómoda, grande y tiene todo lo necesario para tu estadía, se encuentra decorada correctamente y tiene un Televisor con conexión a internet.","{""wifi"": ""La habitaci\u00f3n es muy c\u00f3moda, grande y tiene todo lo necesario para tu estad\u00eda, se encuentra decorada correctamente y tiene un Televisor con conexi\u00f3n a internet.""}"
"30124982","0.40304833333333334","60","","","","",""
"30128837","0.3309971875","320","{""accuracy"": 4, ""wifi"": 1, ""noise"": 1, ""maintenance"": 2, ""comfort"": 1, ""cleanliness"": 1}","accuracy","4.0","Le studio est tout à fait conforme aux photos.","{""accuracy"": ""Le studio est tout \u00e0 fait conforme aux photos."", ""wifi"": ""Appartement fonctionnel avec une tr\u00e8s bonne connexion wifi."", ""noise"": ""The apartment is just on the road and is quite noisy in some hours."", ""maintenance"": ""The hot water is only enough for 2 quick showers and the second person ended up having to rinse with cold water."", ""comfort"": ""The heating system with the AC is bad dimensioned and is really hard to find a comfortable point of heating."", ""cleanliness"": ""Dan stay was ok, however he is not very good in responding, asked about remote control as this was missing in the room and got a respond saying that he will ask the cleaner and in the mean time we should check underneath the bed, sofa etc where all we found was dust.""}"
"30136935","0.27403052631578945","285","{""cleanliness"": 2, ""accuracy"": 1, ""maintenance"": 3, ""noise"": 2}","maintenance","3.0","Allerdings hat es nicht mal für eine ganze Toilettenpapierrolle gereicht, das finde egal bei welcher Preisklasse, nicht ganz okay.","{""cleanliness"": ""The furniture and walls were old and musky and the flat had a pungent, displeasing smell."", ""accuracy"": ""The place was absolutely disgusting and nothing like advertised in the photos."", ""maintenance"": ""Allerdings hat es nicht mal f\u00fcr eine ganze Toilettenpapierrolle gereicht, das finde egal bei welcher Preisklasse, nicht ganz okay."", ""noise"": ""Small and cozy, although a bit noisy at night.""}"
"30136939","0.20962252252252253","222","{""accuracy"": 2, ""noise"": 1}","accuracy","2.0","Il est tout à fait conforme aux photos.","{""accuracy"": ""Il est tout \u00e0 fait conforme aux photos."", ""noise"": ""They would go up and down the stairs running and making a raucous at 3AM or 4AM, with luggage (the wheels or luggage making a noise at every stairway step).""}"
"30136973","0.34257383966244725","237","{""maintenance"": 2, ""wifi"": 2, ""noise"": 1}","maintenance","2.0","Von meinem Bett aus habe ich jeden Toilettengang des Nachbars gehört, was extrem ekelhaft war.","{""maintenance"": ""Von meinem Bett aus habe ich jeden Toilettengang des Nachbars geh\u00f6rt, was extrem ekelhaft war."", ""wifi"": ""Cuando llegamos no funcionaba internet pero en un par de hs lo arreglaron."", ""noise"": ""*EXCESSIVE NOISE THROUGHOUT DAY AND NIGH** as previous reviews say, this Airbnb REQUIRES MAINTENANCE.""}"
"30150966","0.235355","60","","","","",""
"30152619","-0.296","1","","","","",""
"30168080","0.19615225225225225","222","{""maintenance"": 2, ""noise"": 3, ""wifi"": 3, ""cleanliness"": 1}","noise","3.0","Overall it is ok, even the environment is a bit noisy.","{""maintenance"": ""however once there the lockbox was empty."", ""noise"": ""Overall it is ok, even the environment is a bit noisy."", ""wifi"": ""El wifi funciona bien, lo he utilizado para trabajar sin problema."", ""cleanliness"": ""The room was clean at first glance, but we did find some hairs and a lot of dust under the bed when we dropped something.""}"
"30172045","0.57795","4","","","","",""
"30180641","0.35735357142857144","28","","","","",""
"30180656","0.2712213333333333","75","","","","",""
"30194347","0.16306666666666667","9","","","","",""
"30195185","0.578275","8","","","","",""
"30199397","0.4514304347826087","46","","","","",""
"30203475","0.5559774193548387","31","","","","",""
"30203911","0.7258688000000001","375","","","","",""
"30211968","0.5621727891156463","147","{""cleanliness"": 1}","cleanliness","1.0","Kitchen very dirty woth mold growing from the coffeemaker and very dirty oven and microwave, we found some used socks in the drawer and some aged garlic in the cupboard,and when we told the host about our issues she said shes gonna contact the cleaning which that didnt happen and left us on read whe","{""cleanliness"": ""Kitchen very dirty woth mold growing from the coffeemaker and very dirty oven and microwave, we found some used socks in the drawer and some aged garlic in the cupboard,and when we told the host about our issues she said shes gonna contact the cleaning which that didnt happen and left us on read whe""}"
"30228643","0.6852879310344827","174","{""maintenance"": 1}","maintenance","1.0","Other than that, there were awful sewer odours coming from the toilets, we found waste from previous users in the apartment and the lights at night were insufficient in the kitchen, dining area and in one of the bedrooms.","{""maintenance"": ""Other than that, there were awful sewer odours coming from the toilets, we found waste from previous users in the apartment and the lights at night were insufficient in the kitchen, dining area and in one of the bedrooms.""}"
"30232678","0.29987142857142857","7","","","","",""
"30239951","0.677276821192053","151","{""noise"": 1}","noise","1.0","It is somewhat loud at night but this wasn’t really a problem for us and it didn’t last very late at all.","{""noise"": ""It is somewhat loud at night but this wasn\u2019t really a problem for us and it didn\u2019t last very late at all.""}"
"30241656","0.6374333333333334","3","","","","",""
"30248658","0.25830683229813667","161","","","","",""
"30281700","0.5027307359307359","231","{""maintenance"": 1}","maintenance","1.0","Quiet neighborhood  one block away from Parque de Retiro.","{""maintenance"": ""Quiet neighborhood  one block away from Parque de Retiro.""}"
"30288026","0.21266212121212122","132","{""accuracy"": 1}","accuracy","1.0","Apparemment fidèle aux photos et à la description.","{""accuracy"": ""Apparemment fid\u00e8le aux photos et \u00e0 la description.""}"
"30289869","0.22102967479674798","246","{""wifi"": 5, ""maintenance"": 2}","wifi","5.0","Tuvimos un par de problemas ya que no iba el WIFI y habían obras en el edificio justo de al lado, pero esto fue rápidamente compensando económicamente.","{""wifi"": ""Tuvimos un par de problemas ya que no iba el WIFI y hab\u00edan obras en el edificio justo de al lado, pero esto fue r\u00e1pidamente compensando econ\u00f3micamente."", ""maintenance"": ""The bathroom is spacious and has a window - but had broken curtain which made it less private.""}"
"30302761","0.31615978260869565","184","{""maintenance"": 3, ""noise"": 1}","maintenance","3.0","Place is OK but we had problems with the smart locks and the host seems to love bureaucracy.","{""maintenance"": ""Place is OK but we had problems with the smart locks and the host seems to love bureaucracy."", ""noise"": ""The experience of this week is not the most positive Indeed, even if the apartment has 3 beds, it is quickly regrettable to suffer from outside noise and especially the major works that are currently taking place in the building.""}"
"30304842","0.0","1","","","","",""
"30313285","0.19846074074074074","135","{""noise"": 1, ""maintenance"": 1}","noise","1.0","The beds was very poor quality , noisy and to stiff.","{""noise"": ""The beds was very poor quality , noisy and to stiff."", ""maintenance"": ""Bathrooms are two in the apartment which is a plus, but unfortunately we couldn\u2019t take showers at the same times because the water pressure and temperatures would change badly.""}"
"30315199","0.5484557894736842","190","{""noise"": 3, ""maintenance"": 2, ""comfort"": 1, ""cleanliness"": 2}","noise","3.0","But it's too noisy at night due to there's a night club downstairs.","{""noise"": ""But it's too noisy at night due to there's a night club downstairs."", ""maintenance"": ""We had to move a mattress in the back shower to stay away from the street, and even that couldn\u2019t solve the problem."", ""comfort"": ""We had to move a mattress in the back shower to stay away from the street, and even that couldn\u2019t solve the problem."", ""cleanliness"": ""Hemos tenido un incidente tambi\u00e9n con el casero, ya que nos solicita el pago de una moldura que supuestamente se ha roto, y no hemos sido responsables de ese desperfecto, lo cual, no me ha gustado demasiado, porque entiendo que ser\u00e1 el procedimiento habitual, el solicitar el pago del desperfecto per""}"
"30337686","0.0","1","","","","",""
"30343702","0.06393636363636364","11","","","","",""
"30358951","0.31983113553113557","273","{""noise"": 2, ""maintenance"": 2, ""cleanliness"": 1}","noise","2.0","The only real downside of the apartment is it's noise isolation that is absolutely absent.","{""noise"": ""The only real downside of the apartment is it's noise isolation that is absolutely absent."", ""maintenance"": ""We needed more toiletries too."", ""cleanliness"": ""A fowl smell in the bathroom corner next to the washer.""}"
"30361617","0.5103143459915612","237","","","","",""
"30370510","0.6355258064516129","31","","","","",""
"30371913","0.33088076923076926","52","","","","",""
"30372931","-0.5574","1","","","","",""
"30375314","0.4677222222222222","27","","","","",""
"30375580","0.4172461538461538","91","","","","",""
"30375804","0.35778333333333334","24","","","","",""
"30375972","0.1811111111111111","18","","","","",""
"30386443","0.30525577889447236","199","","","","",""
"30396024","0.3071857142857143","14","","","","",""
"30417793","0.6396691860465116","172","{""cleanliness"": 1, ""wifi"": 1}","cleanliness","1.0","All apt smell from cigarette but in the way you can’t breathe ...","{""cleanliness"": ""All apt smell from cigarette but in the way you can\u2019t breathe ..."", ""wifi"": ""Tiene aire acondicionado,  calefacci\u00f3n  central, cafetera Nesspresso, lavarropas, plancha, licuadora, tostadora , tender para colgar la ropa, WiFi y todo lo que se puedan imaginar.""}"
"30418183","0.3992272727272727","22","","","","",""
"30418856","0.4954571428571429","14","","","","",""
"30434405","0.31622330097087376","206","{""maintenance"": 1}","maintenance","1.0","La douche est petite et ouverte sur la toilette.","{""maintenance"": ""La douche est petite et ouverte sur la toilette.""}"
"30468961","0.39613","10","","","","",""
"30498116","0.6427146171693735","431","{""maintenance"": 1, ""accuracy"": 1}","maintenance","1.0","Some of the decor is poor quality and/or broken.","{""maintenance"": ""Some of the decor is poor quality and/or broken."", ""accuracy"": ""The photos make the space look very modern, but it is not as modern once you see the space.""}"
"30519268","0.4088","2","","","","",""
"30519797","0.587016","100","{""accuracy"": 1}","accuracy","1.0","Le logement était tout à fait conforme aux photos et à la description faite.","{""accuracy"": ""Le logement \u00e9tait tout \u00e0 fait conforme aux photos et \u00e0 la description faite.""}"
"30529205","0.6936833333333333","258","{""accuracy"": 1, ""noise"": 1, ""maintenance"": 1}","accuracy","1.0","Son appartement est conforme aux photos, très propre, 2 salles de bain, une cuisine avec tout le nécéssaire et même plus.","{""accuracy"": ""Son appartement est conforme aux photos, tr\u00e8s propre, 2 salles de bain, une cuisine avec tout le n\u00e9c\u00e9ssaire et m\u00eame plus."", ""noise"": ""Madrid has an active nightlife but this apartment is a block away and the street noise can\u2019t be heard."", ""maintenance"": ""Madrid has an active nightlife but this apartment is a block away and the street noise can\u2019t be heard.""}"
"30531644","0.087525","20","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","The air conditioner had a strange smell.","{""cleanliness"": ""The air conditioner had a strange smell."", ""maintenance"": ""The shower head holder was broken, one of the light bulbs was burned out.""}"
"30531971","0.45730200000000004","200","{""maintenance"": 1}","maintenance","1.0","The amenities provided, and the general little perks that often come with Airbnb (tips on what to do/taxis etc, along with no shower gel, empty coffee pots, nothing really provided) left quite a sour taste for us.","{""maintenance"": ""The amenities provided, and the general little perks that often come with Airbnb (tips on what to do/taxis etc, along with no shower gel, empty coffee pots, nothing really provided) left quite a sour taste for us.""}"
"30536211","0.651474043715847","366","{""maintenance"": 1, ""comfort"": 1, ""noise"": 3}","noise","3.0","A night club right above the master suite that was noisy until 3:00 am","{""maintenance"": ""the air conditioning was broken when we arrived."", ""comfort"": ""the air conditioning was broken when we arrived."", ""noise"": ""A night club right above the master suite that was noisy until 3:00 am""}"
"30536448","0.4639190476190476","210","{""wifi"": 1, ""maintenance"": 1}","wifi","1.0","Como único detalle el wifi no llegaba bien a todas las habitaciones, pero repetiriamos sin duda.","{""wifi"": ""Como \u00fanico detalle el wifi no llegaba bien a todas las habitaciones, pero repetiriamos sin duda."", ""maintenance"": ""Klein minpuntje: de deur van het aparte toilet en van de badkamer in onze slaapkamer klemden zo hard dat ze niet volledig toe of open konden.""}"
"30538071","0.500875","8","","","","",""
"30551594","0.0","2","","","","",""
"30554500","0.37170113636363633","176","","","","",""
"30555994","0.46990084388185654","237","{""wifi"": 2}","wifi","2.0","Man ist auf dieses elektronische Schloss, welches auch mit dem Internet und Link verbunden ist, angewiesen.","{""wifi"": ""Man ist auf dieses elektronische Schloss, welches auch mit dem Internet und Link verbunden ist, angewiesen.""}"
"30558484","0.6171","21","","","","",""
"30561163","0.014999999999999977","3","","","","",""
"30575060","0.21849285714285713","14","","","","",""
"30575203","0.3404","2","","","","",""
"30577028","0.38390117647058825","340","","","","",""
"30577776","0.5929395294117648","425","{""cleanliness"": 1, ""wifi"": 1, ""communication"": 1, ""comfort"": 1}","cleanliness","1.0","The main couch to the living room is dirty and badly stained.","{""cleanliness"": ""The main couch to the living room is dirty and badly stained."", ""wifi"": ""the internet was poor."", ""communication"": ""I messaged the owner the first night about the sofa bed and sheets and got no response."", ""comfort"": ""My brother had to buy sheets and a towel and sleep on the actual sofa which was uncomfortable and unfortunate given we paid for a place to accommodate 6 people.""}"
"30580023","0.3693693069306931","303","{""comfort"": 1}","comfort","1.0","The host refused to use the air conditioning (although it is advertised) on hot summer days.","{""comfort"": ""The host refused to use the air conditioning (although it is advertised) on hot summer days.""}"
"30580469","0.2786263157894737","323","{""wifi"": 2, ""accuracy"": 1, ""comfort"": 1}","wifi","2.0","Sin embargo, el wifi no llega para nada en la habitación que cogí yo (la del fondo) me costó bastante teletrabajar, y también había obras justo al lado o arriba lo que complicó las cosas aún más.","{""wifi"": ""Sin embargo, el wifi no llega para nada en la habitaci\u00f3n que cog\u00ed yo (la del fondo) me cost\u00f3 bastante teletrabajar, y tambi\u00e9n hab\u00eda obras justo al lado o arriba lo que complic\u00f3 las cosas a\u00fan m\u00e1s."", ""accuracy"": ""The address was different from the app."", ""comfort"": ""5) There was no electricity or hot water or heating the morning I was leaving.""}"
"30583391","0.3711630996309963","542","","","","",""
"30590489","0.38525789473684213","228","{""accuracy"": 1, ""wifi"": 1}","accuracy","1.0","Logement conforme aux photos, très pratique et proche des endroits à voir.","{""accuracy"": ""Logement conforme aux photos, tr\u00e8s pratique et proche des endroits \u00e0 voir."", ""wifi"": ""o Ar condicionado, a internet, \u00e1gua quente, boa duche e boa cama.""}"
"30687656","0.5411","1","","","","",""
"30689478","0.17888945868945869","351","{""cleanliness"": 1, ""accuracy"": 3, ""noise"": 2, ""maintenance"": 1, ""comfort"": 1}","accuracy","3.0","The place was well below the photos, the place was very dirty, bedding in poor condition, bathroom and kitchen in poor condition and the smell of cigarette was prevalent, the apartment is compartmentalized in 3 different levels, the third floor where it is the room is very low and you can't stand.","{""cleanliness"": ""The place was well below the photos, the place was very dirty, bedding in poor condition, bathroom and kitchen in poor condition and the smell of cigarette was prevalent, the apartment is compartmentalized in 3 different levels, the third floor where it is the room is very low and you can't stand."", ""accuracy"": ""The place was well below the photos, the place was very dirty, bedding in poor condition, bathroom and kitchen in poor condition and the smell of cigarette was prevalent, the apartment is compartmentalized in 3 different levels, the third floor where it is the room is very low and you can't stand."", ""noise"": ""Noisy whole night along."", ""maintenance"": ""It was very noisy most of the night which was a shame but not the hosts fault, the apartment block door bangs very hard."", ""comfort"": ""Bedroom ceiling is quite low and might be worth mentioning in the listing as for very tall people it would be quite uncomfortable.""}"
"30707924","0.6203533333333334","105","","","","",""
"30714597","0.3472821678321678","286","{""wifi"": 2, ""noise"": 1}","wifi","2.0","Sábanas y toallas bien, wifi bien, limpieza bien y conserjes muy amables.","{""wifi"": ""S\u00e1banas y toallas bien, wifi bien, limpieza bien y conserjes muy amables."", ""noise"": ""The Airbnb was small but it had everything we needed in Madrid, only downside was the noise of the street and of people passing by in the corridor, nothing a pair of earplugs can\u2019t solve!""}"
"30722916","0.28961408450704224","142","","","","",""
"30734070","0.36024375000000003","64","","","","",""
"30734873","0.4202847826086956","92","","","","",""
"30755714","0.15527342657342658","286","{""cleanliness"": 1, ""communication"": 2, ""maintenance"": 1}","communication","2.0","what a rude owner I've ever.","{""cleanliness"": ""I saw a lot dustball."", ""communication"": ""what a rude owner I've ever."", ""maintenance"": ""She didn't  even let me lock the washroom  from inside who does this?\ud83d\ude2dI am still processing what happened  with me.""}"
"30756852","-0.3612","1","","","","",""
"30757850","-0.06135714285714284","7","","","","",""
"30761904","0.5031386194029851","536","{""noise"": 2, ""wifi"": 1}","noise","2.0","Garbage pickup in middle of night is noisy.","{""noise"": ""Garbage pickup in middle of night is noisy."", ""wifi"": ""Compte tenu de la journ\u00e9e particuli\u00e8re, ce lundi 28 Avril et de la panne de courant massive en Espagne ce jour l\u00e0 , tout a \u00e9t\u00e9 un peu gal\u00e8re \u00e0 Madrid  ( 5h pour aller de Barajas \u00e0 San Bernardo, pas de courant , pas de t\u00e9l\u00e9phone , pas d\u2019internet !""}"
"30761923","0.35610582524271844","103","{""maintenance"": 2, ""wifi"": 1, ""accuracy"": 1, ""noise"": 1}","maintenance","2.0","We had to input our identification details which was fine, but the scanner was broken and the screen didn’t work well so it took a long time for us to be able to get into the room.","{""maintenance"": ""We had to input our identification details which was fine, but the scanner was broken and the screen didn\u2019t work well so it took a long time for us to be able to get into the room."", ""wifi"": ""The place wasn\u2019t as new as the photos and the WiFi didn\u2019t work in the bedrooms."", ""accuracy"": ""The place wasn\u2019t as new as the photos and the WiFi didn\u2019t work in the bedrooms."", ""noise"": ""The street itself has a lot of traffic but you cannot hear any street noise as the windows provide a quiet atmosphere once inside.""}"
"30761941","0.5911145569620253","158","{""accuracy"": 1}","accuracy","1.0","Les photos nous ont donné à penser que l’appartement était clair.","{""accuracy"": ""Les photos nous ont donn\u00e9 \u00e0 penser que l\u2019appartement \u00e9tait clair.""}"
"30761960","0.42225","146","","","","",""
"30761981","0.3109763888888889","144","{""cleanliness"": 1, ""maintenance"": 1, ""accuracy"": 1, ""comfort"": 1}","cleanliness","1.0","The bathroom walls were rusted and just feels a bit unclean, very low quality shower, no shower head (just a handle) -- not a luxurious experience at all, and not what they sold in the photos or description.","{""cleanliness"": ""The bathroom walls were rusted and just feels a bit unclean, very low quality shower, no shower head (just a handle) -- not a luxurious experience at all, and not what they sold in the photos or description."", ""maintenance"": ""The bathroom walls were rusted and just feels a bit unclean, very low quality shower, no shower head (just a handle) -- not a luxurious experience at all, and not what they sold in the photos or description."", ""accuracy"": ""I don't typically like leaving bad reviews, but the photos in the listing and what was given to us were vastly different."", ""comfort"": ""They state that you don't get exactly what's in the photos, and that's fine, but the photos have nice rugs, fake plants, books, coffee tables, pillows...""}"
"30762068","0.41660476190476187","147","{""noise"": 1, ""comfort"": 1, ""wifi"": 1}","noise","1.0","Otherwise the apartment was well situated, it was not very noisy (some traffic noise + in weekend bar next door+ church bells every morning).","{""noise"": ""Otherwise the apartment was well situated, it was not very noisy (some traffic noise + in weekend bar next door+ church bells every morning)."", ""comfort"": ""The bed matress was ok, but it had a big gap between the bed and wall, so the pillows fell down there all the time."", ""wifi"": ""El departamento es genial , la cama c\u00f3moda , buena internet y la ducha es buen\u00edsima .""}"
"30762108","0.3494560975609756","41","","","","",""
"30762228","0.41730664819944596","361","{""wifi"": 2, ""communication"": 1}","wifi","2.0","The wifi was slow most of the time.","{""wifi"": ""The wifi was slow most of the time."", ""communication"": ""The customer service representative I spoke with was pretty rude and did not offer clear instructions when providing an alternative check in method.""}"
"30789437","0.3662769230769231","39","","","","",""
"30792643","0.40953636363636364","11","","","","",""
"30805125","0.704451111111111","180","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","There is a bad smell coming from the toilet as there is a window which opens into a common area where all the apartment toilet doors open into.","{""cleanliness"": ""There is a bad smell coming from the toilet as there is a window which opens into a common area where all the apartment toilet doors open into."", ""maintenance"": ""The water from the shower can overflow into the master bedroom.""}"
"30805887","0.3156661721068249","337","{""noise"": 1, ""maintenance"": 3, ""wifi"": 1}","maintenance","3.0","La chasse d’eau des toilettes a quelques soucis elle aussi.","{""noise"": ""As the 2 living room windows are facing a main plaza with many people passing by, we had to keep closed to avoid being stared at and avoid the noise of the nearby restaurants."", ""maintenance"": ""La chasse d\u2019eau des toilettes a quelques soucis elle aussi."", ""wifi"": ""Buena conexi\u00f3n a wifi.""}"
"30809685","0.3770195652173913","414","{""cleanliness"": 2, ""maintenance"": 2, ""comfort"": 1, ""wifi"": 2}","cleanliness","2.0","The host is very nice and helpful but the flat is in a bad state and dirty, even with the extra tax for the cleaning.","{""cleanliness"": ""The host is very nice and helpful but the flat is in a bad state and dirty, even with the extra tax for the cleaning."", ""maintenance"": ""Also there was problem with water not functioning properly and the shower didnt have water or very little water."", ""comfort"": ""Also the sofa is a very very very uncomfortable sofa, you cannot have a comfortable night in watching movie or just sitting at the house to enjoy the comfort of the house."", ""wifi"": ""La wifi funciona perfectamente bien.""}"
"30820116","0.23653401015228426","197","{""noise"": 1, ""comfort"": 1}","noise","1.0","Area a little noisy until 6am","{""noise"": ""Area a little noisy until 6am"", ""comfort"": ""The advertising says for 7 but one will sleep in a air mattress.""}"
"30820737","0.4286214285714286","56","","","","",""
"30822843","0.534348275862069","29","","","","",""
"30848303","0.35602277227722773","101","{""noise"": 1}","noise","1.0","It was an okay stay but unfortunately to much noise due to construction and garbage pick up at all hours of the night that would not let you sleep… the TV in the living doesn’t work properly with the remote control….","{""noise"": ""It was an okay stay but unfortunately to much noise due to construction and garbage pick up at all hours of the night that would not let you sleep\u2026 the TV in the living doesn\u2019t work properly with the remote control\u2026.""}"
"30848334","0.4892553191489362","94","{""cleanliness"": 1}","cleanliness","1.0","Not only was the apartment not cleaned before we arrived (despite checking-in late in the afternoon), there were areas that were not cleaned at all, especially in the bedroom where we found long black hairs under the bed and lots of dust.","{""cleanliness"": ""Not only was the apartment not cleaned before we arrived (despite checking-in late in the afternoon), there were areas that were not cleaned at all, especially in the bedroom where we found long black hairs under the bed and lots of dust.""}"
"30900397","0.364975","8","","","","",""
"30920584","0.3633591772151899","316","{""wifi"": 1}","wifi","1.0","En cuanto a ocio, se agradece tener wifi disponible así como TV con internet, aunque solo usamos una de las 4 disponibles.","{""wifi"": ""En cuanto a ocio, se agradece tener wifi disponible as\u00ed como TV con internet, aunque solo usamos una de las 4 disponibles.""}"
"30925546","0.29139528985507246","276","{""comfort"": 1}","comfort","1.0","Regardless to say the house is clean and comfy but we faced a major issue which forced us to cancel the reservation: the Air conditioning that would not work.","{""comfort"": ""Regardless to say the house is clean and comfy but we faced a major issue which forced us to cancel the reservation: the Air conditioning that would not work.""}"
"30948431","0.309920245398773","326","{""cleanliness"": 3, ""maintenance"": 6, ""comfort"": 1, ""wifi"": 1, ""accuracy"": 1}","maintenance","6.0","The flat is run down, with water damage around the bathroom and radiators, doors that rattle (even when I tried to block them by stacking pillows against them), walls that were probably not repainted since the place went on market, the bathroom handle was falling apart (it really shouldn't be that h","{""cleanliness"": ""They were thrown there, not folded, and we had to rewash them as the smell suggested that they were not fresh (a plus that the washing machine worked and the washing pods were provided)."", ""maintenance"": ""The flat is run down, with water damage around the bathroom and radiators, doors that rattle (even when I tried to block them by stacking pillows against them), walls that were probably not repainted since the place went on market, the bathroom handle was falling apart (it really shouldn't be that h"", ""comfort"": ""The flat is run down, with water damage around the bathroom and radiators, doors that rattle (even when I tried to block them by stacking pillows against them), walls that were probably not repainted since the place went on market, the bathroom handle was falling apart (it really shouldn't be that h"", ""wifi"": ""El servicio de internet se presta a trav\u00e9s de un router conectado al wifi del apartamento de al lado."", ""accuracy"": ""Malheureusement, cela fait plusieurs fois que je me fais avoir avec airbnb (c'est de pire en pire), les photos ne correspondent pas \u00e0 la r\u00e9alit\u00e9.""}"
"30949073","0.41020248962655603","241","{""cleanliness"": 4, ""maintenance"": 3, ""accuracy"": 1, ""comfort"": 2, ""wifi"": 1, ""noise"": 2}","cleanliness","4.0","The flat is very filthy, with dirty bed linen, the bathroom was so filthy that we had to clean before using it.","{""cleanliness"": ""The flat is very filthy, with dirty bed linen, the bathroom was so filthy that we had to clean before using it."", ""maintenance"": ""The house is falling to pieces; The toilet flush did not work properly as the plastic flush on the wall was ripped off, the shower head was broken and as a result when using the shower the water went everywhere and the bathroom got flooded."", ""accuracy"": ""The photos on the website are very dated, the flat is missing of the basic comforts that are shown in the pictures."", ""comfort"": ""On Friday night we tried to put the heating on but soon realised that this didn\u2019t work and there wasn\u2019t any instruction book like I have seen in all other Airbnb that we have stayed at."", ""wifi"": ""Lo bueno: la cama es c\u00f3moda, el wifi es r\u00e1pido, la calefacci\u00f3n es potente, la ducha est\u00e1 bien, y la ubicaci\u00f3n es ideal para quien quiere estar cerca de todo en el centro, sobre todo la vida nocturna, bares, restaurantes, etc."", ""noise"": ""The Good Good location  The Bad 7 flights of stairs, human excrement on the 3rd flight of stairs for two of our four days Quite a high degree of noise from street and other apartments, although being in the city some noise is to be expected.""}"
"30952048","0.4619782945736434","129","","","","",""
"30953550","0.3274030769230769","65","{""wifi"": 1, ""maintenance"": 1}","wifi","1.0","Soy digital nómade y el internet aca vuela (cerca de 320 megas!).","{""wifi"": ""Soy digital n\u00f3made y el internet aca vuela (cerca de 320 megas!)."", ""maintenance"": ""Das Schlafzimmer, welches sich direkt \u00fcber dem Wohnzimmer befindet ist nur \u00fcber eine steile Trepe zu erreichen, welche Nachts den Weg zur Toilette erschwert.""}"
"30981739","0.9841","1","","","","",""
"30984511","0.5006048","125","{""accuracy"": 1}","accuracy","1.0","Appartement idéalement situé, tout était accessible à pieds très facilement, confortable, décoration soignée, propre, il était fidèle aux photos publiées.","{""accuracy"": ""Appartement id\u00e9alement situ\u00e9, tout \u00e9tait accessible \u00e0 pieds tr\u00e8s facilement, confortable, d\u00e9coration soign\u00e9e, propre, il \u00e9tait fid\u00e8le aux photos publi\u00e9es.""}"
"31008937","0.4349737704918033","61","","","","",""
"31010888","0.3376707692307692","65","{""noise"": 1}","noise","1.0","The only downside was the noise on the street in the middle of the night.","{""noise"": ""The only downside was the noise on the street in the middle of the night.""}"
"31018868","0.19062666666666667","15","","","","",""
"31031841","0.5637444444444444","9","","","","",""
"31032181","0.36113015873015875","63","","","","",""
"31036137","0.49497857142857143","56","{""noise"": 1, ""maintenance"": 1, ""comfort"": 1}","noise","1.0","The noise is horrible, you hear absolutely everything from the people above you as if they were in the same apartment, they weren't necessarily noisy they just made normal noises such as going to the toilet or taking a shower or even just talking normally.","{""noise"": ""The noise is horrible, you hear absolutely everything from the people above you as if they were in the same apartment, they weren't necessarily noisy they just made normal noises such as going to the toilet or taking a shower or even just talking normally."", ""maintenance"": ""The noise is horrible, you hear absolutely everything from the people above you as if they were in the same apartment, they weren't necessarily noisy they just made normal noises such as going to the toilet or taking a shower or even just talking normally."", ""comfort"": ""it's very cold so the air conditioning was not doing much to heat the place.""}"
